original_text,sarcasm_score,performance_sentiment,price_sentiment,quality_sentiment,features_sentiment
"When I got this keyboard, I was delighted. It worked perfectly and even has an amazing voice transcription feature. But I didn't use it right away. I wanted to replace my laptop when traveling. However when I went to charge it up in late November, the red charging light would come on but never change to blue (fully charged). This keyboard would no longer show up on my iPads list of Bluetooth devices and now it was beyond the parameters for free returns. When it worked, it was amazing, but it was only used it the one day, saving usage for our next travel date. Very disappointing!.",0.44174522161483765,0.0,0.0,0.0,1.0
Easy to pair and great sound,0.4480651617050171,0.0,0.0,0.0,0.0
Good products,0.44737914204597473,0.0,0.0,0.0,0.0
Love this bag. Very roomy. Loads of pockets for staying organized. Laptop section is padded on bottom as well to protect screen when sitting down.<br />Nice color.,0.443674772977829,0.0,0.0,0.0,0.0
I bought this for my wife for Christmas and she absolutely loves it,0.4470912218093872,0.0,0.0,0.0,0.0
"When I attached my smartphone and centered my camera lens, it showed the adapter around the border of the screen (see pic). If you're using this simply as an enlarged viewfinder, this adapter works fine. However, if you plan on using it to photograph then I would say just be aware that you may have to crop any pics you take unless you don't mind the vignette.",0.4472874104976654,0.5,0.0,0.0,0.0
"These headphones so far are amazing. They are lightweight and the sound is amazing. I love the fact that I can listen to my content and still hear what's going on around me. Talking on the phone is nice and clear and the sound is just like the phone is up to your ear. I actually like the buttons on the side versus the touchscreen feature on most.  I know there are other headphones like these that are more expensive but these work just the same, and I highly recommend these for anyone looking for a reasonably priced, comfortable, noise canceling bone conduction headphones.",0.44651326537132263,0.0,1.0,0.0,0.5
"Our big goofball of a dog chewed the first one. This one was a good price, connected quickly and works just as good.",0.44938766956329346,1.0,1.0,0.0,0.0
loved the way it looked however the seating of the case wasn't a proper fit. inconsistent gaps around the edges.,0.4460495114326477,0.0,0.0,0.0,0.0
Replaced 4 gb sodimm stick in Lenovo IdeaPod 3 that has 4 gb soldered on board and 1 sodimm slot. So I ended up with 20 gb total with 8 gb enjoying dual channel status.,0.4472725987434387,0.0,0.0,0.0,0.0
"Easy to install, but no big noticeable wifi improvement",0.4494675397872925,0.0,0.0,0.0,0.0
"Lost this part while on vacation, it slipped out  sometimes.  Thank you Garmin for making this available. Fits tighter the original.",0.4460015892982483,0.0,0.0,0.0,0.0
"I didn't test the speakers since I use my main laptop for sound.  For my purposes, I just wanted a lightweight second display that will attach with a small device, save space on my small desk, and go with me if needed.  This monitor does all of those things.  I have the 14"" version.  It is the same size as my 15"" laptop screen.  The transition back and forth between them is smooth since they both have similar quality.  I recommend it as a traveling monitor or a monitor to save space for those working remotely.",0.44736525416374207,0.5,0.0,0.5,0.0
"I enjoyed this item in my car, and it’s technology is very useful. The product is nice quality and I would recommend this to my friends.",0.44543614983558655,0.0,0.0,0.5,0.0
"Not only does it keep my Kindle paperwhite 11th generation protected. It's makes it stylish, fun and easy to hold. I love this case. It's reflecting my love for books and makes is easy to hold, put to sleep when I need to do something else. I couldn't be happier and I do plan on buying another design so I can change up the look of my kindle.",0.4441697895526886,0.0,0.0,0.0,0.0
"I love everything about this speaker. The sound quality is exceptional for such a small speaker - very clear, loud, punchy and decent bass. The lighting feature is excellent - the lights are really vibrant and have multiple colors and modes. Finally, it's rated for iP67 which means it can survive spills, rain or even a fall into a swimming pool. My friends loved it and asked where they could buy one. Really great speaker in a small package.",0.4472752809524536,0.0,0.0,1.0,1.0
Good packaging and easy to setup.,0.4435645341873169,0.0,0.0,0.0,0.0
Excellent replacement for my old  12.9”  IPad Pro.  Great value.,0.4448241591453552,0.0,1.0,0.0,0.0
"Heavier duty that I expected, which is good because it is holding an expensive Macbook! Simple adjustment to fit, and slots for a tablet/phone or other accessories, maybe a pen or sticky notes. Gave me back a bunch of real estate on my desk and looks classy doing it!",0.44376251101493835,0.0,0.0,0.0,0.0
Very nice for the price,0.44762465357780457,0.0,0.5,0.0,0.0
"It works. Simple mechanics, no room for errors. The issue or more of a desire really is that I wished it had more lengths to go higher. I use I believe the last notch but personally I wished there were a few more notches so that it would really but up above. However that is a personal preference. It does the job well in not having my blanket heat up the back of my laptop and allows it to breathe.",0.4471533000469208,0.5,0.0,0.0,0.0
Got this for my son for his 17th birthday. We have a Celestron Powerseeker 70AZ. This didn’t work well on that telescope. The telescope is too light and the weight of the phone mount caused the telescope to move too much and lose its view. We also have a Celestron Powerseeker 127EQ. The phone mount works better on that one as the weight of the mount doesn’t overpower the weight of the telescope and it does a better job of staying put.,0.4506029784679413,0.0,0.0,0.0,0.0
"It's a very good deal for the price. I didn't think I had much use for the whole kit, but I was wrong. This is a solid weight camera and the picture quality is great. And 40x optical zoom! The first zoom photos I took I was sure would be blurred, as I couldn't prop my arms on something solid, but they weren't. I am in love with this camera.",0.4495091736316681,0.0,0.5,1.0,0.0
It comes with everything you will need including the a CD with all the lessons to learn how to used every component. Lol if you don't know what a CD is you can always download all the documents and code from their website. It's super easy :),0.44737187027931213,0.0,0.0,0.0,0.0
You get what you pay for- if your have fiber internet you need good network cabling.,0.44632643461227417,0.0,0.0,0.0,0.0
"Bought this for my Dad, set it up to have as an external speaker for a MacBook and it works well.  Dad can hear everything in a stereo, volume control quality -- just what he needed.",0.4456004500389099,1.0,0.0,1.0,0.0
"I don’t know why they done include this with their speakers but you gotta have it, so BUY IT already!",0.445315420627594,0.0,0.0,0.0,0.0
Arrived quickly and just as pictured.,0.4466021656990051,0.0,0.0,0.0,0.0
I really like it,0.44761592149734497,0.0,0.0,0.0,0.0
There is no sound coming out of either headphone. Both Amazon and Bose warranties are expired. This is my 7th set of Bose headphones and hands down the worst pair I've ever owned. Skip this product.,0.44331076741218567,0.0,0.0,0.0,0.0
"I bought this for photo editing. I got 12 G Ram and 512 G hard drive. I am very pleased with this laptop and look forward to putting programs on it to take my photography up a few levels. BTW, like the headline says, it is fast. My previous PC an HP tower has 512 G Hard drive but only 8 G RAM. So the laptop is very noticeably faster in every department.",0.44772544503211975,0.0,0.0,0.0,0.0
I really enjoy this monitor arm/mount. It is very easy to put together and it is very sturdy.<br /><br />I appreciate the awesome guide to putting it together (took less than 20 minutes overall).<br /><br />Highly recommend this product for home office or in a professional setting!,0.4495886564254761,0.0,0.0,1.0,0.0
